Status	name	date	hq	US based?	category	audience	model	description	main_url	twitter_url	angellist_url	crunchbase_url	linkedin_url	facebook_url	tags	status
good	PatentPal Inc.	2018	Menlo Park, California, United States	x	Document Automation	n/a	n/a	PatentPal is a professional drafting tool for patent attorneys and agents.	https://patentpal.com/	https://twitter.com/patentpal?lang=en	https://angel.co/patentpal	https://www.crunchbase.com/organization/patentpal	https://www.linkedin.com/company/patentpal/	https://www.facebook.com/patentpalofficial/	Artificial Intelligence, Enterprise Software, Information Technology, Legal Tech, Natural Language Processing, SaaS, Software	active
good	Percipient	2014	Chicago, Illinois, United States	x	E-Discovery	n/a	n/a	Percipient offers electronic discovery (e-discovery), legal technology, and managed document review services.	https://percipient.co/	https://twitter.com/percipient_info	https://angel.co/company/percipient-1	https://www.crunchbase.com/organization/percipient	https://www.linkedin.com/company/percipient-a-legal-technology-and-e-discovery-company	n/a	Ediscovery, Information Technology, Legal, Legal Tech, Software	active
good	Planet Data	n/a	Elmsford, New York, United States	x	Document Automation	n/a	n/a	Contract Analysis with AI	https://www.planetdata.com	n/a	n/a	https://www.crunchbase.com/organization/planet-data	https://www.linkedin.com/company/planetdata	https://www.facebook.com/Planet-Data-235672380223474/	Analytics, Artificial Intelligence, Contact Management, Legal Tech, Software, Text Analytics	active
good	PredictGov	2015	Nashville, TN	x	Analytics	n/a	n/a	Co-founded by John J. Nay, Oliver Goodenough, and J.B. Ruhl, PredictGov combines proprietary machine learning and natural language processing technologies with a deep knowledge of law and legal institutions to help lawyers and policy professionals.	http://predictgov.com/	@PredictGov	n/a	https://www.crunchbase.com/organization/govpredict	https://www.linkedin.com/company/govpredict	n/a	n/a	active
good	Prenupta	2017	Los Angeles	x	Document Automation	n/a	n/a	Prenuptial Agreements, Made Simple.	https://prenupta.com/	n/a	https://angel.co/prenupta	https://www.crunchbase.com/organization/prenupta	https://www.linkedin.com/company/prenupta-com/about/	https://www.facebook.com/Prenupta-1303466196435157/	n/a	active
good	Princeton Gavel, Inc.	2019	Princeton, NJ	x	Analytics	n/a	n/a	Princeton Gavel uses artificial intelligence (AI) to discover the true value of legal cases, enabling attorneys to make optimal settlement decisions.  In particular, Princeton Gavel’s software leverages natural language processing (NLP) and deep learning to process new cases, identify key legal issues, and produce a data-backed valuation of what a case is worth. The result is better decision making (maximizing settlements), improved intake processes (knowing which cases to take on) and increased intake efficiency (requiring less attorney time). It just doesn’t make sense to practice without it.	https://www.princetongavel.com	n/a	n/a	https://www.crunchbase.com/organization/princeton-gavel-inc	https://ph.linkedin.com/company/princeton-gavel	n/a	civil law; predictive analytics; case outcomes; settlements; artificial intelligence; natural language processing; machine learning; princeton	active
good	Privatim	2015	Denver	x	Document Automation	n/a	n/a	Secure. Client. Communication.	http://privatim.io/	https://twitter.com/privatim_saas	https://angel.co/privatim/	n/a	n/a	https://www.facebook.com/nostalgiaprivatim.de	n/a	active
good	Prospero	2019	San Francisco, CA	x	Document Automation	n/a	n/a	Prospero is a legal document generator integrating e-signing and audit control for companies and individuals.	https://www.prosperolegal.com	https://twitter.com/prosperosgoods?lang=en	https://angel.co/company/prospero-ai	https://www.crunchbase.com/organization/prospero	https://www.linkedin.com/company/prospero	https://www.facebook.com/prosperorocks/	legal, sotware, contract	active
good	Puritas Springs Software	n/a	Hinckley, Ohio, United States	x	Marketplace	n/a	n/a	Puritas Springs Software is a software company that specializes in the development of reasonably-priced legal and tax software .	https://www.vancelarson.com	n/a	n/a	https://www.crunchbase.com/organization/puritas-springs-software	n/a	https://www.facebook.com/puritasspringssoftware/	Consumer Software, Legal Tech, Software	active
good	Quiktract	n/a	Cincinnati, Ohio, United States	x	Marketplace	n/a	n/a	P2P Legal Agreements, Payments & General Freelancer Tools	https://quiktract.com/	https://twitter.com/quiktractapp?lang=en	n/a	https://www.crunchbase.com/organization/quiktract	https://www.linkedin.com/company/quiktractapp	https://www.facebook.com/quiktractapp/	Consumer Software, Freelance, Legal, Legal Tech, Mobile Apps, Mobile Payments	active
good	Qwill	n/a	San Francisco, California, United States	x	Practice Management	n/a	n/a	Estate planning for the cloud generation	https://www.qwill.io/	https://twitter.com/qwillapp?lang=en	n/a	https://www.crunchbase.com/organization/qwill	https://www.linkedin.com/company/qwill/	https://www.facebook.com/qwillapp/	Legal Tech	active
good	Reasoning Technology	2009	Austin, Texas, United States	x	Marketplace	n/a	n/a	Reasoning Technology was founded in 2009 in Austin, Texas.	http://www.reasoningtechnology.com	https://twitter.com/reasoningtechno	https://angel.co/company/reasoning-technology	https://www.crunchbase.com/organization/reasoning-technology	https://www.linkedin.com/company/reasoning-technology/	n/a	Advice, Consulting, Information Technology, Legal, Legal Tech	active
good	Restructuring Concepts	2012	Los Gatos, CA, USA	x	Analytics	n/a	n/a	Our company has developed unique capabilities in unlocking the wealth of valuable information from the court filing system.	https://www.chapter11dockets.com/	n/a	https://angel.co/company/restructuring-concepts	https://www.crunchbase.com/organization/restructuring-concepts	https://www.linkedin.com/company/restructuring-concepts-llc	n/a	n/a	active
good	Rghtly	2014	New York, New York, United States	x	Marketplace	n/a	n/a	Rghtly is a mobile application that provides complex advice in a simplified manner by acting as a general help guide for city dwellers.	http://rghtly.com	https://twitter.com/rightlydata?lang=en	n/a	https://www.crunchbase.com/organization/rghtly	https://www.linkedin.com/company/rightly	n/a	Legal, Legal Tech	active
good	RightsFlow	2008	New York, NY, USA	x	Compliance	n/a	n/a	RightsFlow supports YouTube and Google Play by simplifying music licensing through song identification, monetization, reporting and payment efforts.	http://rightsflow.com	n/a	https://angel.co/company/rightsflow	https://www.crunchbase.com/organization/rightsflow	https://www.linkedin.com/company/rightsflow	n/a	n/a	active
good	Risk Genius	2016	Overland Park, KS	x	Analytics	Companies	Legal Tech	RiskGenius leverages patent pending Policy Analytics technology. Each insurance policy is separated into clauses, which are then categorized based on common industry terminology. Users can then instantly locate key clauses across one or more policies, streamlining the review process.	https://riskgenius.com/	https://twitter.com/riskgenius	https://angel.co/company/riskgenius/jobs	https://www.crunchbase.com/organization/riskgenius	https://www.linkedin.com/company/riskgenius	n/a	ai, machine learning, insurance, analytics, contracts, policy	active
good	Rpost	2000	Los Angeles, CA, USA	x	Practice Management	n/a	n/a	RPost has set the global standard for email proof, privacy, and electronic signatures offered as Registered Email services an all-inclusive platform for proof of email delivery, content and official time, proof of privacy compliance with end-to-end email encryption, and electronic signatures designed to speed contract sign-off in Outlook, IBM Lotus Notes, BlackBerry, iPad, iPhone, Android, GroupWise, VMware Zimbra, SAP, Salesforce.com, Box and other sender email programs.	http://rpost.com	https://twitter.com/RPost	https://angel.co/company/rpost/funding	https://www.crunchbase.com/organization/rpost	https://www.linkedin.com/company/rpost	https://www.facebook.com/RPostInc	n/a	active
good	RPX	2008	San Francisco, CA, USA	x	Legal Research	n/a	n/a	RPX Corporation provides patent risk, defensive buying, acquisition syndication, patent and litigation intelligence, insurance and advisory services. RPX Search, the company's legal research tool, provides data on district court patent litigation, PTAB petitions, and ITC investigations, as well as analytics and insight on non-practicing entities and their litigation campaigns.	https://search.rpxcorp.com/	n/a	n/a	https://www.crunchbase.com/organization/rpx-corporation	n/a	n/a	n/a	active
good	SelfLawyer	n/a	New York, New York, United States	x	Document Automation	n/a	n/a	Immigration forms preparation software	https://self-lawyer.com/	https://twitter.com/Self_Lawyer	n/a	https://www.crunchbase.com/organization/selflawyer	https://www.linkedin.com/company/34626047/	https://www.facebook.com/selflawyer	Legal Tech	active
good	SeRiouS	2014	Boston, MA	x	Legal Education	n/a	n/a	SeRiouS is a web app that allows law students and bar preppers to learn nearly 4x as much in half the time using a scientifically-proven learning algorithm and professor-created content.	https://SpacedRepetition.com	@SpacedRep	n/a	n/a	n/a	n/a	bar preparation, law students	active
good	SINAI	n/a	San Francisco, California, United States	x	Marketplace	n/a	n/a	SINAI develops enterprise software for automating the regulatory burden of managing carbon taxes and climate risk.	https://www.sinaitechnologies.com	n/a	https://angel.co/company/sinai-technologies	https://www.crunchbase.com/organization/sinai	https://www.linkedin.com/company/sinai-technologies-inc	https://www.facebook.com/SINAI-Technologies-Inc-317384808833930	Enterprise Software, Legal, Legal Tech	active
Dead	Snap Law	2013	Alpharetta, GA, USA	x	Legal Education	Service Providers	Legal Service Using Tech	Law School Made Awesome	https://snaplaw.co/	https://twitter.com/SnapLaw	n/a	n/a	n/a	n/a	legal education	active
good	Stanford Securities Litigation Analytics	2015	Nowhere	x	Legal Research	n/a	n/a	Explore a database of over 2700 federal securities class actions filed since January 1, 2000. Read the specifics of a particular case, or query the entire database across over 40 filters with aggregate statistics and interactive data visualizations as the result.	https://sla.law.stanford.edu/	n/a	n/a	https://www.crunchbase.com/organization/stanford-securities-litigation-analytics	n/a	https://www.facebook.com/pages/Fellow-Co-Founder-Executive-Director-Stanford-Securities-Litigation-Analytics/945167955598696	n/a	active
good	Startup Documents	2014	San Francisco, CA, USA	x	Document Automation	n/a	n/a	Startup Documents is an online incorporation service and document generator for lawyers and high-growth technology startups.	http://www.startupdocuments.com/	https://twitter.com/startupdocument?lang=en	n/a	https://www.crunchbase.com/organization/startup-documents	https://www.linkedin.com/company/startup-documents/	https://www.facebook.com/pages/Startup-Documents/600025933428346	n/a	active
good	Startup Quest	2012	Boulder, CO, USA	x	Legal Education	n/a	n/a	Startup Quest is a gamified (badges, rewards, etc) e-learning platform that provides customers with a sequential video library of entrepreneurial-to-entrepreneurial (e2e) advice as well as a document library of legal and financial templates.	http://www.startupquest.com/	n/a	https://angel.co/company/startup-quest	https://www.crunchbase.com/organization/startup-quest	https://www.linkedin.com/company/startup-quest-florida	https://www.facebook.com/StartupQuest/	n/a	active
good	SupportPay	2010	Santa Clara, CA, USA	x	Document Automation	Individuals	Legal Service Using Tech	The first-ever automated child support payment platform.	http://supportpay.com/	https://twitter.com/supportpayapp	https://angel.co/supportpay	http://www.crunchbase.com/organization/supportpay	n/a	https://www.facebook.com/supportpay/	child-support, divorce	active
good	Suralink	2014	Salt Lake City	x	Document Automation	n/a	n/a	Suralink updates and perfects the document request and retrieval process between professional firms and their clients.	https://suralink.com	https://twitter.com/suralink?lang=en	https://angel.co/company/suralink/jobs	https://www.crunchbase.com/organization/suralink	https://www.linkedin.com/company/suralink	https://www.facebook.com/Suralink-101419603542754/	n/a	active
good	Swarm	2014	Palo Alto, CA, USA	x	Document Automation	n/a	n/a	Swarm delivers shared equity with blockchain technology for the sharing economy.	http://www.swarm.fund/	https://twitter.com/houseofSWARM	https://angel.co/company/swarm	https://www.crunchbase.com/organization/swarm-technologies	https://www.linkedin.com/company/swarm-consulting	https://www.facebook.com/swarmalliance/	n/a	active
