Status	name	date	hq	US based?	category	audience	model	description	main_url	twitter_url	angellist_url	crunchbase_url	linkedin_url	facebook_url	tags	status
O- dead	Tali	2017	Portland, OR	x	Practice Management	n/a	n/a	Time tracking via voice command; integrates with a variety of third-party invoicing and billing systems to help reduce/eliminate manual time entry.	https://www.telltali.com	@Tell_Tali	https://angel.co/company/tali-6	https://www.crunchbase.com/organization/tali	https://www.linkedin.com/company/16240154	https://www.facebook.com/HeyTellTali/	n/a	inactive
O- add	TalksOnLaw			x												
good	Tapdox	2012	Austin, TX, USA	x	Document Automation	Companies	Legal Tech	Frictionless Contract Execution	http://tapdox.com/	https://twitter.com/@tapdox	https://angel.co/tapdox	http://www.crunchbase.com/organization/tapdox	n/a	n/a	documents, contracts, signing, apps	active
dead	Taxbender	2017	Chicago, Illinois, United States	x	Document Automation	n/a	n/a	Taxbender helps residences lower their property taxes.	https://www.taxbender.com	https://twitter.com/taxbender	https://angel.co/company/taxbender	https://www.crunchbase.com/organization/taxbender	https://au.linkedin.com/company/taxbanter	n/a	Building Material, Information Technology, Legal, Legal Tech, Real Estate, Software	inactive
good	TeamPatent	2014	Oakland, California, United States	x	Practice Management	n/a	n/a	TeamPatent provides a browser-based collaborative editor for preparing and examining patent applications.	http://teampatent.com/	n/a	https://angel.co/company/teampatent	https://www.crunchbase.com/organization/teampatent	n/a	n/a	Document Management, Legal, Legal Tech	active
O- add	TestMax			x												
B	The Expert Institute	2010	New York, NY, USA	x	Marketplace	n/a	n/a	The Expert Institute is a comprehensive platform for finding and engaging expert witnesses across all areas of practice.  The legal industry has changed - and technology has provided the catalyst for this evolution. Lawyers are adopting new ways of thinking and redefining the most fundamental aspects of how they practice law.  The Expert Institute was founded in recognition of this paradigm shift, with the objective of developing a smarter way for attorneys to identify, verify, and retain the best expert witnesses.	http://www.theexpertinstitute.com/	@TheExpertInst	https://angel.co/the-expert-institute	https://www.crunchbase.com/organization/the-expert-institute#section-overview	https://www.linkedin.com/company/expert-institute	https://www.facebook.com/TheExpertInstitute	n/a	active
good	The Legal Assistant, LLC	2006	Garfield, NJ	x	Practice Management	n/a	n/a	Providers of the best practice management software for the modern law firm.	https://www.thelegalassistant.com	@lawyersoftware	n/a	https://www.crunchbase.com/organization/the-legal-assistant#section-overview	n/a	n/a	llc, the legal assistant	active
O- add	Theory and Principle			x												
B	Tomorrow Ideas	2016	Seattle, WA	x	Marketplace	Individuals	Legal Service Using Tech	The Tomorrow app helps organize your family finances and make decisions for the future — from insurance and inheritance to investments.  1. Insurance - Rest assured that your family is taken care of without your earning power. 2. Inheritance - Choose 3* roles: executor, guardians, and heirs and get a legal will, for free. 3. Investments - Organize your finances to see your net worth and get a living trust, for free  Now you can take these 3 tasks off your permanent to-do list and do them right on your phone with the Tomorrow app. You can plan your Tomorrow on a flight, over a cup of coffee, or after family dinner—all from the comfort of your home.  Without Tomorrow, you'd have to coordinate with a financial advisor, an insurance agent, and an estate planning attorney and then you'd still be left with a long to do list of forms, that are out-of-date as soon as they are done.  Instead, Tomorrow designed a visual way to help you get organized and make financial decisions for your family's future. You'll quickly forget why you put this off for so long and will feel good getting everything done at once.  Tomorrow built a one-of-a-kind platform from the ground up to help families make important legal, insurance, and financial decisions—without having to waste time and energy doing it the old-fashioned way.	https://tomorrow.me/	@tomorrowideas	https://angel.co/tomorrow-ideas	https://www.crunchbase.com/organization/tomorrow-4#section-overview	https://www.linkedin.com/company/tomorrow-ideas-inc./	https://www.facebook.com/tomorrowideas/	n/a	active
B	Top Class Actions	2008	Phoenix, Arizona, United States	x	Marketplace	n/a	n/a	Top Class Actions connects consumers to lawsuits, settlements and attorneys.	https://topclassactions.com/	https://twitter.com/TopClassActions	https://angel.co/top-class-actions	https://www.crunchbase.com/organization/top-class-actions	https://www.linkedin.com/company/topclassactions.com-top-class-actions-llc/	https://www.facebook.com/topclassactions/	Consulting, Information Technology, Legal, Legal Tech	active
B	Tort IQ	2015	Atlanta, Georgia, United States	x	Marketplace	n/a	n/a	Tort IQ was developed specifically to work on mass tort cases.	https://www.tortiq.com/	https://twitter.com/tort_iq?lang=en	https://angel.co/company/tortiq	https://www.crunchbase.com/organization/tort-iq	https://www.linkedin.com/company/tort-iq/	n/a	Consulting, Information Technology, Legal, Legal Tech, Software	active
O- add	Track With Ease			x												
good	TrademarkNow	2012	New York, NY, USA	x	Document Automation	Companies	Legal Tech	TrademarkNow™ is a product of Onomatics Inc., a legal technology powerhouse specializing in intellectual property law. With decades of experience to draw from, we are seasoned professionals in both the software industry and intellectual property law – and it shows in the quality of our products.	https://www.trademarknow.com/	@TrademarkNow	https://angel.co/trademarknow	http://www.crunchbase.com/organization/trademarknow	https://www.linkedin.com/company/trademarknow/	http://www.facebook.com/TrademarkNow	documents, intellectual property, automation, trademark	active
B	Traklight	2011	Phoenix, Arizona, United States	x	Document Automation	Companies	Legal Service Using Tech	Traklight provides online intellectual property identification tools and resources.	https://www.traklight.com/	https://twitter.com/traklight	https://angel.co/traklight	https://www.crunchbase.com/organization/traklight	http://www.linkedin.com/company/traklight-com/	http://www.facebook.com/traklight/	Cloud Data Services, Intellectual Property, Legal, Legal Tech, Software	active
good	Trellis Research	2017	Los Angeles	x	Legal Research	n/a	n/a	Legal Intelligence - Westlaw Meets Data Science	https://trellis.law/	https://twitter.com/trellis_law	https://angel.co/trellis-7	https://www.crunchbase.com/organization/trellis-2	http://www.linkedin.com/company/trellis-boston	http://www.facebook.com/growwithtrellis	n/a	active
good	Trial Boom	2017	Denver, Colorado, United States	x	Marketplace	n/a	n/a	Trial Boom is a legal software company with a mission to deliver the highest-quality educational and legal tools	https://www.trialboom.com/	https://twitter.com/trialboom?lang=en	n/a	https://www.crunchbase.com/organization/trial-boom	https://www.linkedin.com/company/trialboom/	https://www.facebook.com/trialboom/	Consulting, Information Technology, Legal, Legal Tech, Software	active
B	TrialLine	2017	Denver, Colorado, United States	x	Practice Management	n/a	n/a	TrialLine is a cloud-based mediation, trial presentation and storytelling legal timeline tool for law firms and attorneys.	https://trialline.net/	https://twitter.com/trialline?lang=en	n/a	https://www.crunchbase.com/organization/trialline	https://www.linkedin.com/company/trialline/	https://www.facebook.com/trialline	Information Services, Information Technology, Legal, Legal Tech, SaaS	active
B	TrustedHeir	2016	San Carlos, CA	x	Practice Management	n/a	n/a	TrustedHeir is the secure, revenue-generating application for estate planners that automates the process of managing digital assets.  TrustedHeir is designed to automate the process of organizing your client’s digital assets, keeping their login information up-to-date and managing the execution of the digital estate upon your client’s passing.	https://www.trustedheir.com	@TrustedHeir	https://angel.co/trustedheir	https://www.crunchbase.com/organization/trustedheir	https://www.linkedin.com/company/trustedheir	https://www.facebook.com/trustedheir	estate planning	active
B	TurboPatent	2008	Seattle, Washington, United States	x	Practice Management	n/a	n/a	TurboPatent focuses on corporations and law firms of all sizes, automating tasks like formatting or document preparation	http://turbopatent.com/	@TurboPatent	https://angel.co/turbopatent	https://www.crunchbase.com/organization/turbopatent	https://www.linkedin.com/company-beta/6401116/?pathWildcard=6401116	https://www.facebook.com/pg/turbopatent/about/?ref=page_internal	n/a	acquired
good	Tyche	2014	New York, NY	x	Analytics	n/a	n/a	Tyche aims to build predictive analytics for legal claim outcomes based on structured, proprietary settlement data by using public and proprietary data.	https://www.tycherisk.co/	@TycheRisk	https://angel.co/tyche	https://www.crunchbase.com/organization/tyche	https://www.linkedin.com/company/tyche-risk	https://www.facebook.com/public/Tyche-Tyche?page=2	n/a	active
O- add	Unbundled Attorney			x												
B	UniCourt Inc.	2014	Tustin, California, United States	x	Analytics	n/a	n/a	UniCourt provides Legal Data as a Service via our APIs to AmLaw 50 firms and Fortune 500 businesses for accessing normalized court data.	https://unicourt.com/	https://twitter.com/UniCourtInc	https://angel.co/company/unicourt	https://www.crunchbase.com/organization/unicourt-inc	https://www.linkedin.com/company/unicourtinc/	https://www.facebook.com/unicourtinc/	Analytics, Legal, Legal Tech, SaaS, Software	active
B	Unified Patents	2012	San Jose, California, United States	x	Practice Management	n/a	n/a	Unified employs a multi-faceted solution to deter abusive patent assertions.	https://www.unifiedpatents.com/	https://twitter.com/unifiedpatents?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor	https://angel.co/unified-patents	https://www.crunchbase.com/organization/unified-patents	http://www.linkedin.com/company/unified-patents/	https://www.facebook.com/unifiedpatents/	Information Technology, Intellectual Property, Legal, Legal Tech	active
B	Upcounsel	2012	San Francisco, CA, USA	x	Marketplace	Companies	Legal Service Using Tech	Largest virtual marketplace connecting business leaders and in-house counsel with quality outside counsel.	https://www.upcounsel.com/	https://twitter.com/UpCounsel	https://angel.co/upcounsel	http://www.crunchbase.com/organization/upcounsel	https://www.linkedin.com/company/upcounsel	https://business.facebook.com/upcounsel/	web, find-a-lawyer, business	active
O- add	UpTime Legal Systems			x												
B	Valcu Inc.	2013	New York, New York, United States	x	Document Automation	Companies	Legal Service Using Tech	Valcu provides do-it-yourself incorporation tools for founders to incorporate in Delaware and run the post-incorporation setup.	https://valcu.co/	https://twitter.com/valcuco?lang=en	https://angel.co/company/valcu	https://www.crunchbase.com/organization/valcu	http://www.linkedin.com/company/valcu-inc-/	http://www.facebook.com/ValcuInc/	Developer Tools, Document Management, Legal Tech, Venture Capital	active
